HUC12,Levee System ID,Inland Flood,Storm Surge
80302090305.0,5905000021.0,0.773,0.0
80302090401.0,5905000021.0,0.725,0.0
80302090402.0,5905000021.0,0.648,0.0
80302090403.0,5905000021.0,0.732,0.0
80302090404.0,5905000021.0,0.745,0.0
80302090405.0,5905000021.0,0.641,0.0
80302090501.0,5905000021.0,0.862,0.0
80302090502.0,5905000021.0,0.809,0.0
80302090503.0,5905000021.0,0.902,0.0
80302090601.0,5905000021.0,1.367,0.0
80302090602.0,5905000021.0,0.913,0.0
80302090603.0,5905000021.0,1.47,0.0
80302090604.0,5905000021.0,0.957,0.0
80302090605.0,5905000021.0,0.779,0.0
80302090606.0,5905000021.0,1.219,0.0
80302090607.0,5905000021.0,1.098,0.0
80401030302.0,1605994336.0,0.998,0.0
80401030304.0,1605994336.0,0.998,0.0
80402010801.0,5905000030.0,1.486,0.0
80402010803.0,5905000030.0,1.561,0.0
80402020104.0,1605170001.0,0.998,0.0
80402020701.0,1605234002.0,1.736,0.0
80402020704.0,1605234002.0,1.736,0.0
80402020705.0,5905000017.0,1.677,0.0
80402050101.0,5905000001.0,1.288,0.0
80402050102.0,5905000001.0,1.288,0.0
80402050103.0,5905000001.0,1.503,0.0
80402050104.0,5905000001.0,1.433,0.0
80402050201.0,5905000001.0,1.258,0.0
80402050202.0,5905000001.0,1.151,0.0
80402050203.0,5905000001.0,1.176,0.0
80402050204.0,5905000001.0,1.286,0.0
80402050301.0,5905000001.0,1.594,0.0
80402050302.0,5905000001.0,1.521,0.0
80402050303.0,5905000001.0,1.53,0.0
80402050304.0,5905000001.0,1.448,0.0
80402050305.0,5905000001.0,1.339,0.0
80402050305.0,1605135002.0,1.374,0.0
80402050402.0,5905000001.0,1.251,0.0
80402050403.0,5905000001.0,1.227,0.0
80402050404.0,5905000001.0,1.293,0.0
80402050405.0,5905000001.0,1.207,0.0
80402050406.0,5905000001.0,1.175,0.0
80402050507.0,5905000001.0,1.288,0.0
80402050508.0,5905000001.0,1.285,0.0
80402050509.0,5905000001.0,1.294,0.0
80402050603.0,5905000001.0,1.388,0.0
80402050801.0,5905000001.0,1.196,0.0
80402050802.0,5905000001.0,1.286,0.0
80402050803.0,5905000001.0,1.256,0.0
80402050805.0,5905000001.0,1.221,0.0
80402051001.0,5905000001.0,1.362,0.0
80402051002.0,1605234002.0,1.367,0.0
80402051003.0,1605234002.0,1.367,0.0
80402051003.0,5905000017.0,1.362,0.0
80402070103.0,5905000034.0,1.738,0.0
80402070201.0,5905000017.0,0.981,0.0
80402070202.0,5905000017.0,1.457,0.0
80402070203.0,5905000001.0,1.301,0.0
80402070203.0,5905000034.0,1.834,0.0
80402070203.0,5905000033.0,1.834,0.0
80402070203.0,5905000017.0,0.811,0.0
80402070206.0,5905000017.0,0.811,0.0
80402070206.0,5905000001.0,1.272,0.0
80402070301.0,5905000001.0,1.659,0.0
80402070302.0,5905000001.0,1.653,0.0
80402070302.0,5905000018.0,1.746,0.0
80402070303.0,5905000018.0,1.746,0.0
80402070303.0,5905000001.0,1.647,0.0
80402070401.0,5905000017.0,0.811,0.0
80402070401.0,5905000001.0,1.288,0.0
80402070402.0,5905000001.0,1.288,0.0
80402070403.0,5905000037.0,1.72,0.0
80402070403.0,5905000001.0,1.719,0.0
80402070403.0,5905000017.0,0.79,0.0
80402070404.0,5905000001.0,1.527,0.0
80402070405.0,5905000001.0,1.698,0.0
80402070406.0,5905000001.0,1.723,0.0
80402070407.0,5905000001.0,1.603,0.0
80402070408.0,5905000001.0,1.679,0.0
80402070409.0,5905000001.0,1.619,0.0
80403010101.0,5905000001.0,1.209,0.0
80403010101.0,5905000023.0,0.939,0.0
80403010102.0,5905000023.0,0.994,0.0
80403010102.0,5905000001.0,1.288,0.0
80403010103.0,5905000001.0,1.288,0.0
80403010103.0,5905000023.0,1.133,0.0
80403010104.0,5905000023.0,1.014,0.0
80403010104.0,5905000001.0,1.288,0.0
80403010105.0,5905000023.0,1.041,0.0
80403010105.0,5905000001.0,1.323,0.0
80403010201.0,4405000516.0,0.888,0.0
80403010201.0,4405000515.0,1.27,0.0
80403010201.0,5905000038.0,1.834,0.0
80403010202.0,4405000515.0,1.069,0.0
80403010203.0,4405000515.0,1.107,0.0
80403010204.0,4405000515.0,1.216,0.0
80403010204.0,5905000001.0,1.107,0.0
80403010204.0,4405000516.0,1.215,0.0
80403010301.0,5905000001.0,1.062,0.0
80403010301.0,4405000516.0,0.888,0.0
80403010302.0,5905000001.0,0.83,0.0
80403010303.0,5905000001.0,0.894,0.0
80403010401.0,4405000515.0,1.07,0.0
80403010402.0,4405000515.0,1.06,0.0
80403010403.0,4405000515.0,1.023,0.0
80403010403.0,5905000001.0,0.968,0.0
80403010404.0,4405000515.0,0.983,0.0
80403010404.0,5905000001.0,1.288,0.0
80403010405.0,5905000001.0,0.976,0.0
80403010406.0,5905000001.0,1.263,0.0
80403010407.0,4405000515.0,0.903,0.0
80403010407.0,5905000001.0,0.954,0.0
80403010408.0,5905000001.0,1.391,0.0
80403010501.0,5905000001.0,1.617,0.0
80403010502.0,5905000001.0,1.435,0.0
80403010503.0,5905000001.0,1.429,0.0
80403010504.0,5905000001.0,1.78,0.0
80403010505.0,4405000523.0,0.551,0.0
80403010505.0,4405000515.0,1.023,0.0
80403010505.0,5905000001.0,1.707,0.0
80403030205.0,1605882407.0,1.02,0.0
80403030206.0,1605882407.0,1.02,0.0
80403030207.0,1605882407.0,1.02,0.0
80403030303.0,1605882407.0,1.02,0.0
80403040502.0,4405000515.0,1.207,0.0
80403040604.0,5905000001.0,1.224,0.0
80403040605.0,5905000001.0,1.228,0.0
80403040606.0,5905000001.0,1.157,0.0
80403040607.0,5905000023.0,1.014,0.0
80403040607.0,5905000001.0,1.366,0.0
80403040608.0,5905000001.0,1.427,0.0
80403040701.0,5905000001.0,1.288,0.0
80403040704.0,4405000515.0,1.157,0.0
80403040704.0,5905000001.0,1.288,0.0
80403040705.0,5905000023.0,1.459,0.0
80403040705.0,5905000001.0,1.292,0.0
80403040706.0,5905000001.0,1.288,0.0
80403050101.0,5905000001.0,0.976,0.0
80403050101.0,5905000023.0,1.049,0.0
80403050201.0,5905000001.0,0.99,0.0
80403050201.0,5905000023.0,1.018,0.0
80403060101.0,5905000001.0,0.93,0.0
80403060101.0,5905000022.0,1.348,0.0
80403060102.0,5905000001.0,0.922,0.0
80403060103.0,5905000001.0,0.873,0.0
80403060104.0,5905000001.0,0.901,0.0
80403060104.0,5905000022.0,1.348,0.0
80403060105.0,5905000001.0,0.987,0.0
80403060106.0,5905000001.0,0.928,0.0
80403060107.0,5905000001.0,0.896,0.0
80403060107.0,5905000022.0,1.348,0.0
80403060201.0,5905000001.0,0.994,0.0
80403060202.0,5905000022.0,1.348,0.0
80403060202.0,5905000001.0,0.967,0.0
80403060203.0,5905000001.0,0.949,0.0
80403060204.0,5905000001.0,0.984,0.0
80403060205.0,5905000001.0,1.005,0.0
80403060205.0,5905000022.0,1.348,0.0
80403060206.0,5905000001.0,1.136,0.0
80500010101.0,5905000001.0,0.914,0.0
80500010102.0,5905000001.0,0.907,0.0
80500010103.0,5905000001.0,0.91,0.0
80500010104.0,5905000001.0,0.869,0.0
80500010201.0,5905000001.0,0.811,0.0
80500010202.0,5905000001.0,0.795,0.0
80500010301.0,5905000001.0,0.876,0.0
80500010302.0,5905000001.0,0.976,0.0
80500010303.0,5905000001.0,0.99,0.0
80500010401.0,5905000001.0,1.323,0.0
80500010402.0,5905000001.0,1.556,0.0
80500010501.0,5905000001.0,1.194,0.0
80500010502.0,5905000001.0,1.083,0.0
80500010503.0,5905000001.0,1.309,0.0
80500010601.0,5905000001.0,1.098,0.0
80500010602.0,5905000001.0,1.13,0.0
80500010701.0,5905000001.0,1.291,0.0
80500010702.0,5905000001.0,1.109,0.0
80500010703.0,5905000001.0,1.458,0.0
80500010704.0,5905000001.0,1.434,0.0
80500010705.0,5905000001.0,1.345,0.0
80500010706.0,5905000001.0,1.556,0.0
80500010707.0,5905000001.0,1.371,0.0
80500010801.0,5905000001.0,1.507,0.0
80500010802.0,5905000001.0,1.195,0.0
80500010803.0,5905000001.0,0.993,0.0
80500010901.0,5905000001.0,0.959,0.0
80500010902.0,5905000001.0,0.92,0.0
80500010903.0,5905000001.0,1.026,0.0
80500010904.0,5905000001.0,0.948,0.0
80500010905.0,5905000001.0,1.02,0.0
80500011001.0,5905000001.0,1.391,0.0
80500011002.0,5905000001.0,1.66,0.0
80500011003.0,5905000001.0,1.524,0.0
80500011004.0,5905000001.0,1.616,0.0
80500011005.0,5905000001.0,1.653,0.0
80500011006.0,5905000001.0,1.834,0.0
80500011007.0,5905000001.0,1.408,0.0
80500011008.0,5905000001.0,1.373,0.0
80500011009.0,5905000001.0,1.461,0.0
80500011010.0,5905000001.0,1.834,0.0
80500011011.0,5905000001.0,1.586,0.0
80500011101.0,5905000001.0,1.23,0.0
80500011102.0,5905000001.0,1.191,0.0
80500011103.0,5905000017.0,1.206,0.0
80500011103.0,5905000001.0,1.187,0.0
80500011104.0,5905000001.0,1.215,0.0
80500011201.0,5905000017.0,0.872,0.0
80500011202.0,5905000001.0,1.042,0.0
80500011202.0,5905000017.0,0.914,0.0
80500011202.0,1605994328.0,0.899,0.0
80500011203.0,5905000001.0,0.992,0.0
80500011203.0,5905000017.0,0.811,0.0
80500011301.0,5905000001.0,1.317,0.0
80500011302.0,5905000001.0,1.296,0.0
80500011303.0,5905000001.0,1.309,0.0
80500011304.0,5905000001.0,1.176,0.0
80500011305.0,5905000001.0,1.834,0.0
80500011305.0,5905000017.0,1.172,0.0
80500011306.0,5905000001.0,1.176,0.0
80500011306.0,5905000017.0,0.925,0.0
80500011307.0,5905000001.0,1.555,0.0
80500011307.0,5905000017.0,1.091,0.0
80500011308.0,5905000001.0,1.339,0.0
80500011401.0,5905000017.0,1.207,0.0
80500011401.0,5905000001.0,1.505,0.0
80500011402.0,5905000001.0,1.505,0.0
80500011402.0,5905000017.0,1.248,0.0
80500011403.0,5905000001.0,1.3,0.0
80500011403.0,5905000017.0,1.258,0.0
80500011404.0,5905000017.0,1.229,0.0
80500011404.0,5905000001.0,1.187,0.0
80500011501.0,5905000001.0,1.834,0.0
80500011502.0,5905000001.0,1.834,0.0
80500011503.0,5905000001.0,1.834,0.0
80500011504.0,5905000001.0,1.834,0.0
80500011601.0,5905000001.0,1.733,0.0
80500011602.0,5905000001.0,1.7,0.0
80500011603.0,5905000018.0,1.746,0.0
80500011603.0,5905000001.0,1.834,0.0
80500011701.0,5905000001.0,1.399,0.0
80500011702.0,5905000001.0,1.595,0.0
80500011703.0,5905000001.0,1.492,0.0
80500011704.0,5905000017.0,0.798,0.0
80500011704.0,5905000001.0,1.518,0.0
80500011705.0,5905000001.0,1.767,0.0
80500020101.0,5905000001.0,1.056,0.0
80500020102.0,5905000001.0,1.117,0.0
80500020103.0,5905000001.0,1.069,0.0
80500020104.0,5905000001.0,1.182,0.0
80500020201.0,5905000001.0,1.175,0.0
80500020202.0,5905000001.0,1.229,0.0
80500020203.0,5905000001.0,1.019,0.0
80500020301.0,5905000001.0,1.172,0.0
80500020302.0,5905000001.0,1.834,0.0
80500020303.0,5905000001.0,1.323,0.0
80500020401.0,5905000001.0,1.137,0.0
80500020402.0,5905000001.0,1.093,0.0
80500020403.0,5905000001.0,1.243,0.0
80500020501.0,5905000001.0,1.138,0.0
80500020502.0,5905000001.0,1.08,0.0
80500020503.0,5905000001.0,1.093,0.0
80500020504.0,5905000001.0,1.117,0.0
80500020505.0,5905000001.0,1.252,0.0
80500020601.0,5905000001.0,1.178,0.0
80500020602.0,5905000001.0,1.119,0.0
80500020701.0,5905000001.0,1.834,0.0
80500020702.0,5905000001.0,1.819,0.0
80500020703.0,5905000001.0,1.834,0.0
80500030101.0,5905000001.0,1.073,0.0
80500030101.0,1605218001.0,1.021,0.0
80500030102.0,5905000001.0,1.077,0.0
80500030103.0,5905000001.0,1.396,0.0
80500030104.0,5905000001.0,1.055,0.0
80500030105.0,5905000001.0,1.192,0.0
80500030106.0,5905000001.0,1.192,0.0
80500030201.0,5905000001.0,1.544,0.0
80500030202.0,5905000001.0,1.328,0.0
80500030203.0,5905000001.0,1.387,0.0
80500030204.0,5905000001.0,1.455,0.0
80500030205.0,5905000001.0,1.425,0.0
80500030206.0,5905000001.0,1.333,0.0
80500030207.0,5905000001.0,1.227,0.0
80500030301.0,5905000001.0,1.834,0.0
80500030302.0,5905000001.0,1.834,0.0
80500030303.0,5905000001.0,1.834,0.0
80500030304.0,5905000001.0,1.834,0.0
80500030305.0,5905000001.0,1.834,0.0
80500030401.0,5905000001.0,1.834,0.0
80500030402.0,5905000001.0,1.599,0.0
80500030403.0,5905000001.0,1.297,0.0
80500030404.0,5905000001.0,1.467,0.0
80500030405.0,5905000001.0,1.421,0.0
80500030405.0,1605254001.0,0.897,0.0
80500030406.0,5905000001.0,1.28,0.0
80500030407.0,5905000001.0,1.321,0.0
80500030408.0,5905000001.0,1.4,0.0
80500030501.0,5905000001.0,0.756,0.0
80500030502.0,5905000001.0,0.783,0.0
80500030503.0,5905000001.0,0.736,0.0
80500030504.0,5905000001.0,0.93,0.0
80500030505.0,5905000001.0,0.798,0.0
80500030506.0,5905000001.0,0.764,0.0
80500030507.0,5905000001.0,0.726,0.0
80500030601.0,5905000001.0,1.454,0.0
80500030602.0,5905000001.0,1.347,0.0
80500030603.0,5905000001.0,1.298,0.0
80601000200.0,5905000001.0,0.904,0.0
80601000200.0,1605254001.0,0.897,0.0
80601000302.0,1405000142.0,1.068,0.0
80601000302.0,5905000022.0,1.348,0.0
80601000302.0,5905000001.0,1.055,0.0
80601000403.0,5905000051.0,0.953,0.0
80601000502.0,5905000051.0,0.953,0.0
80601000502.0,5905000022.0,1.348,0.0
80601000502.0,5905000001.0,0.941,0.0
80601000600.0,4405000554.0,0.953,0.0
80601000600.0,5905000022.0,1.348,0.0
80601000600.0,4405000515.0,1.023,0.0
80601000600.0,5905000001.0,1.35,0.0
80602040304.0,1405000142.0,1.068,0.0
80701000101.0,1605263001.0,1.388,0.0
80701000101.0,4405000554.0,1.388,0.0
80701000101.0,4405000525.0,0.795,0.0
80701000101.0,4405000523.0,0.551,0.0
80701000101.0,4405000515.0,1.023,0.0
80701000102.0,4405000523.0,0.594,0.0
80701000102.0,4405000525.0,0.795,0.0
80701000102.0,4405000551.0,0.541,0.0
80701000103.0,4405000525.0,0.795,0.802
80701000104.0,4405000501.0,0.944,0.602
80701000104.0,4405000525.0,0.795,0.802
80701000105.0,4405000501.0,0.944,0.602
80701000105.0,4405000525.0,0.795,0.802
80701000105.0,4405000526.0,1.009,0.765
80702010101.0,4405000554.0,1.318,0.0
80702010101.0,1605263001.0,1.391,0.0
80702010402.0,4405000501.0,1.357,0.625
80702020608.0,4405000501.0,1.716,0.0
80702020801.0,4405000501.0,1.171,0.508
80702020802.0,4405000501.0,1.187,0.39
80702020803.0,4405000501.0,1.834,0.201
80702020804.0,4405000501.0,1.113,0.656
80702020901.0,4405000501.0,0.946,0.201
80702020904.0,4405000501.0,0.848,0.609
80702030304.0,1605882398.0,0.969,0.919
80702030305.0,1605882398.0,0.956,0.876
80702040101.0,300005009190.0,0.589,1.128
80702040101.0,4405000501.0,0.929,1.116
80702040101.0,300005009185.0,0.486,2.562
80702040102.0,300005009195.0,0.741,0.999
80702040102.0,4405000501.0,0.941,1.171
80702040102.0,300005009190.0,0.707,1.822
80702040103.0,300005009190.0,0.665,1.306
80702040103.0,4405000501.0,1.046,0.865
80702040104.0,300005009195.0,0.616,0.908
80702040104.0,300005009190.0,0.569,0.797
80702040104.0,4405000501.0,0.673,0.679
80702040201.0,4405000501.0,1.302,0.82
80702040202.0,4405000501.0,1.036,0.593
80702040203.0,4405000501.0,0.93,0.701
80702040203.0,300005009185.0,0.475,2.595
80702040203.0,300005009182.0,0.624,0.931
80702040301.0,300005009125.0,1.279,3.215
80702040301.0,4405000501.0,1.035,0.404
80702040302.0,4405000501.0,1.019,1.004
80702040303.0,4405000501.0,1.242,0.356
80702040303.0,300005009180.0,1.118,0.422
80702040503.0,4405000501.0,0.704,0.553
80703000101.0,4405000525.0,0.527,0.627
80703000102.0,4405000525.0,0.803,0.251
80703000103.0,4405000525.0,0.653,0.438
80703000104.0,4405000525.0,0.693,0.459
80703000104.0,4405000551.0,0.541,1.653
80703000201.0,4405000525.0,1.037,0.49
80703000202.0,4405000525.0,1.379,0.993
80703000203.0,4405000525.0,1.007,0.852
80703000204.0,4405000525.0,1.124,0.446
80703000205.0,4405000525.0,1.193,0.3
80703000206.0,4405000525.0,0.893,0.292
80703000207.0,4405000525.0,0.801,0.251
80703000208.0,4405000525.0,0.806,0.29
80703000301.0,4405000551.0,0.541,1.653
80703000301.0,4405000525.0,0.734,0.385
80703000302.0,4405000525.0,0.638,0.255
80703000303.0,4405000525.0,0.646,0.313
80703000304.0,4405000525.0,0.655,0.294
80703000305.0,4405000525.0,0.624,0.298
80703000306.0,4405000525.0,0.545,0.383
80703000401.0,4405000525.0,0.639,0.594
80703000402.0,4405000525.0,0.529,0.547
80703000403.0,4405000525.0,0.624,0.622
80801010101.0,5905000001.0,0.528,0.0
80801010101.0,4405000515.0,1.023,0.0
80801010102.0,4405000520.0,0.444,0.0
80801010102.0,4405000515.0,0.515,0.0
80801010102.0,5905000001.0,0.555,0.0
80801010103.0,4405000515.0,0.552,0.823
80801010103.0,4405000523.0,0.551,0.976
80801010103.0,4405000520.0,0.427,1.075
80801010103.0,5905000001.0,1.288,1.027
80801010104.0,4405000523.0,0.554,0.0
80801010104.0,4405000515.0,1.023,0.0
80801010105.0,4405000523.0,0.491,0.0
80801010105.0,4405000515.0,1.023,0.0
80801010106.0,4405000523.0,0.551,0.822
80801010107.0,4405000551.0,0.541,1.653
80801010107.0,4405000523.0,0.624,0.828
80801010108.0,4405000551.0,0.613,0.856
80801010108.0,4405000523.0,0.551,0.976
80801010108.0,4405000525.0,0.795,0.802
80801010109.0,4405000520.0,0.427,0.0
80801010109.0,4405000516.0,0.602,0.0
80801010109.0,4405000515.0,1.023,0.0
80801010110.0,4405000516.0,0.528,0.896
80801010111.0,4405000521.0,0.423,0.812
80801010111.0,4405000516.0,0.545,0.797
80801010112.0,4405000521.0,0.419,0.755
80801010112.0,4405000516.0,0.478,0.838
80801010201.0,4405000525.0,0.795,0.802
80801010201.0,4405000551.0,0.541,1.653
80801010202.0,4405000551.0,0.491,2.106
80801010203.0,4405000522.0,0.55,1.863
80801010203.0,4405000516.0,0.428,2.181
80801010204.0,4405000522.0,0.569,1.662
80801010204.0,4405000516.0,0.888,1.717
80801010205.0,4405000523.0,0.551,0.976
80801010205.0,4405000522.0,0.55,1.863
80801010205.0,4405000521.0,0.505,2.123
80801010205.0,4405000551.0,0.541,1.653
80801010206.0,4405000516.0,0.888,1.717
80801010207.0,4405000516.0,0.888,1.717
80801010301.0,4405000525.0,0.795,0.802
80801010302.0,4405000525.0,0.795,0.802
80801010309.0,4405000559.0,0.568,3.215
80801010311.0,4405000524.0,0.371,2.721
80801010311.0,4405000559.0,0.568,3.215
80801010401.0,4405000525.0,0.795,0.802
80801010401.0,4405000551.0,0.493,2.2
80801010405.0,4405000516.0,0.888,1.717
80801010406.0,4405000516.0,0.888,1.717
80801010407.0,4405000516.0,0.888,1.717
80801010408.0,4405000524.0,0.371,2.721
80801010408.0,4405000516.0,0.888,1.717
80801010501.0,4405000518.0,0.346,2.897
80801010501.0,4405000516.0,0.888,1.717
80801010502.0,4405000524.0,0.493,2.061
80801010503.0,4405000524.0,0.371,2.721
80801010506.0,4405000524.0,0.356,1.793
80801010506.0,4405000559.0,0.568,3.215
80801020101.0,4405000515.0,1.023,0.0
80801020101.0,4405000516.0,1.827,0.0
80801020102.0,4405000516.0,1.155,0.0
80801020102.0,4405000515.0,1.023,0.0
80801020103.0,4405000516.0,1.37,0.0
80801020104.0,4405000516.0,1.009,0.0
80801020104.0,4405000515.0,1.023,0.0
80801020104.0,5905000001.0,1.215,0.0
80801020105.0,4405000516.0,1.035,0.0
80801020105.0,5905000001.0,1.163,0.0
80801020105.0,4405000515.0,1.023,0.0
80801020201.0,4405000516.0,1.019,0.0
80801020202.0,4405000516.0,1.728,0.0
80801020203.0,4405000516.0,1.056,0.0
80801020204.0,4405000515.0,1.023,0.0
80801020204.0,4405000516.0,1.834,0.0
80801020205.0,4405000516.0,0.882,0.0
80801020206.0,4405000516.0,0.708,0.0
80801020308.0,4405000516.0,0.914,0.0
80801020401.0,4405000516.0,0.946,0.0
80801020401.0,5905000001.0,0.83,0.0
80801020402.0,4405000516.0,0.806,0.0
80801020402.0,4405000515.0,1.023,0.0
80801020402.0,5905000001.0,0.933,0.0
80801020403.0,4405000516.0,0.871,0.0
80801020404.0,4405000516.0,0.871,1.019
80801020501.0,4405000516.0,0.888,0.0
80801020502.0,4405000516.0,0.823,0.0
80801020503.0,4405000516.0,1.035,0.0
80801020504.0,4405000516.0,0.756,0.0
80801020505.0,4405000516.0,0.888,0.0
80801020506.0,4405000516.0,0.888,0.0
80801020507.0,1605882344.0,0.846,0.919
80801020508.0,4405000516.0,0.814,0.0
80801020509.0,4405000516.0,0.903,0.996
80801020510.0,4405000516.0,1.197,0.787
80801020511.0,4405000516.0,1.092,0.805
80801020601.0,4405000516.0,0.866,1.635
80801020605.0,4405000516.0,0.761,1.662
80801020606.0,4405000516.0,0.76,1.853
80801020607.0,4405000516.0,0.819,1.81
80801020701.0,4405000516.0,0.719,1.002
80801020702.0,4405000516.0,0.847,0.905
80801020703.0,4405000516.0,0.599,0.857
80801020704.0,4405000516.0,0.596,1.444
80801020705.0,4405000516.0,0.608,0.94
80801020801.0,4405000516.0,0.56,1.191
80801020802.0,4405000516.0,1.035,2.348
80801020803.0,4405000516.0,0.562,2.228
80801020804.0,4405000516.0,0.492,2.214
80801020901.0,4405000518.0,0.351,2.954
80801020901.0,4405000516.0,0.888,1.717
80801020902.0,4405000516.0,0.888,1.717
80801020903.0,4405000516.0,0.478,3.215
80801020904.0,4405000516.0,0.308,3.215
80801030304.0,300005009040.0,0.848,3.215
80801030304.0,300005009050.0,0.838,3.215
80801030305.0,300005009050.0,0.813,3.11
80801030305.0,300005009040.0,0.848,3.215
80801030404.0,4405000516.0,0.914,3.215
80802010104.0,1605882344.0,0.687,3.215
80802010109.0,1605995105.0,0.696,3.215
80802010109.0,1605882345.0,0.696,3.215
80802010207.0,1605832339.0,0.907,3.215
80802010208.0,1605202339.0,0.775,3.215
80802010208.0,1605102339.0,0.674,3.215
80802010301.0,1605882344.0,0.671,3.215
80802010306.0,1605602339.0,0.712,3.215
80802010306.0,1605402339.0,0.712,3.215
80802010306.0,1605302339.0,0.712,3.215
80802010307.0,1605842339.0,0.706,3.215
80802010307.0,1605832339.0,0.69,3.215
80802010307.0,1605822339.0,0.697,3.215
80802010307.0,1605602339.0,0.712,3.215
80802010404.0,1605602339.0,0.998,3.215
80802010404.0,1605502339.0,0.991,3.215
80802010405.0,1605502339.0,0.747,3.215
80802020105.0,1605812339.0,0.829,3.215
80802020105.0,1605257001.0,0.833,3.215
80802020105.0,1605102339.0,0.68,3.215
80802020105.0,1605202339.0,0.818,3.215
80802020206.0,1605882406.0,0.998,3.215
80802020206.0,1605995110.0,0.998,3.215
80802020206.0,300005009060.0,0.998,3.215
80802020301.0,1605102339.0,0.68,3.215
80802020302.0,1605995110.0,0.747,3.215
80802020302.0,1605995111.0,0.747,3.215
80802020302.0,300005009075.0,0.747,3.215
80802020402.0,300005009060.0,0.998,3.215
80802020402.0,1605995109.0,0.998,3.215
80802020403.0,1605995109.0,0.998,3.215
80802020403.0,300005009060.0,0.998,3.215
80802020604.0,1605257001.0,0.819,2.239
